Geneid,CTB_1st_717,CTB_1st_722,CTB_1st_732,EVT_1st_1026,EVT_1st_1087,EVT_1st_1089
ENSG00000285652.1,5.413,2.019,7.285,15.701,0,2
ENSG00000285653.1,0,2,8,4,1,3.265
ENSG00000285654.1,0,0,0,3,0,0
ENSG00000285655.1,1.202,0,0,0,0,0
ENSG00000285656.1,1,0,0,0,0,0
ENSG00000285658.1,2.902,7.039,2.946,8.936,2.009,2.017
ENSG00000285659.1,0,0,0,0,0,0
ENSG00000285660.1,0,0,0,0,0,0
ENSG00000285661.1,5,6,4,4.537,1,1
ENSG00000285662.2,0,0,0,0,0,0
ENSG00000285663.1,3.006,2,9.999,9.885,2.001,0
ENSG00000285664.2,7,5,10,8,1,3
ENSG00000285665.1,2.032,7.997,4.927,4.103,5.224,7.193
ENSG00000285666.1,0,0,0,0,0,0
ENSG00000285667.1,3,6,7,2,1,4
ENSG00000285668.1,14.627,18.96,0,0,0,0
ENSG00000285669.1,55.934,68.998,77.926,62.611,36,63.998
ENSG00000285670.1,0,0,0,0,0,0
ENSG00000285671.1,13.994,1.98,8,22,10,26
ENSG00000285672.1,2,0,1,4,0,3
ENSG00000285673.1,0,0,0,1,0,0
ENSG00000285674.1,0,0,0,0,0,0
ENSG00000285675.2,0,0,0,0,0,0
ENSG00000285676.3,5,0,3,5,0,10
ENSG00000285677.2,0,0,0,0,0,0
ENSG00000285679.2,34,27,31,10,10,11
ENSG00000285680.2,0,0,2,0,1,0
ENSG00000285681.2,0,0,0,0,0,0
ENSG00000285683.2,0,0,0,0,0,0
ENSG00000285684.1,0,0,0,0,0,1
ENSG00000285685.1,0,0,0,0,0,0
ENSG00000285686.1,0,12,1,0,10,0
ENSG00000285687.1,0,0,0,0,0,0
ENSG00000285688.1,2,5,2,2,5,5
ENSG00000285689.1,0,0,0,0,0,0
ENSG00000285690.1,0,0,0,0,0,0
ENSG00000285691.2,0,0,0,0,0,0
ENSG00000285692.1,0,0,0,0,0,0
ENSG00000285693.2,56,40.611,60,24,3,11
ENSG00000285694.1,1,0,0,0,0,5
ENSG00000285695.1,1,0,9,5,0,2
ENSG00000285696.1,3,6,15,0,0,1
ENSG00000285697.2,0,0,0,0,0,0
ENSG00000285698.1,0,0,1,0,1,0
ENSG00000285699.1,0,0,0,0,0,0
ENSG00000285700.1,0,1,0,0,0,0
ENSG00000285701.1,0,0,0,0,0,0
ENSG00000285702.1,27.919,24.895,55.374,15.284,10.987,20.252
ENSG00000285703.1,0,0,0,0,0,0
ENSG00000285704.1,0,0,0,0,0,0
ENSG00000285705.1,0,0,3,0,0,1
ENSG00000285706.1,0,0,0,0,0,0
ENSG00000285707.1,2,4.964,3.844,3.017,1,1.928
ENSG00000285708.1,1.175,0,0,0,0,0
ENSG00000285709.1,0,0,0,0,0,0
ENSG00000285710.1,2,0,1,4,0,1
ENSG00000285711.1,16,30,0,12,8,12
ENSG00000285712.1,2,0,0,0,0,0
ENSG00000285713.1,23.419,13.382,23.246,25.357,19.847,8.96
ENSG00000285714.1,10,18,11,1,2,1
ENSG00000285715.1,8,6,4.935,0,3,0
ENSG00000285716.1,0,0,0,0,0,0
ENSG00000285717.1,0,0,0,0,0,0
ENSG00000285718.2,0,0,0,0,0,0
ENSG00000285719.2,0,0,0,0,0,0
ENSG00000285722.1,0,0,0,0,0,0
ENSG00000285723.1,0,27.624,20.197,0,6.175,8.259
ENSG00000285724.2,0,0,0,0,0,0
ENSG00000285725.1,35.97,140.803,86.469,114.992,128.044,95.394
ENSG00000285726.1,2,2,2,1,2,0
ENSG00000285727.1,0,0,1,0,0,0
ENSG00000285728.3,6,12,6,3,3,4
ENSG00000285729.1,0,0,0,0,0,0
ENSG00000285730.1,5,6,8,5,10,5
ENSG00000285731.1,1,0,0,1,0,0
ENSG00000285732.1,0,0,0,0,0,0
ENSG00000285733.1,2.114,0,4.11,9.8,6.015,3.365
ENSG00000285734.1,0,0,0,0,0,0
ENSG00000285735.2,0,0,0,0,0,0
ENSG00000285736.1,1,7,0,12,9,13
ENSG00000285737.1,3,0,7,4,5,2
ENSG00000285738.1,0,0,0,0,0,0
ENSG00000285739.1,0,0,0,0,0,0
ENSG00000285740.1,0,0,4,0,0,0
ENSG00000285741.1,0,0,0,0,0,0
ENSG00000285742.1,2,0,1,0.968,1.002,3
ENSG00000285743.1,0,0,0,0,0,0
ENSG00000285744.1,5,3,3.895,4.097,0,3.095
ENSG00000285745.1,0,0,0,0,0,0
ENSG00000285746.1,0,1,0,1,0,0
ENSG00000285747.1,0,6,1,1,0,1
ENSG00000285748.2,0,0,0,0,0,0
ENSG00000285749.3,1,4,5.106,2,1,0
ENSG00000285750.1,0,0,3,0,0,6
ENSG00000285751.1,1,0,0,1,0,0
ENSG00000285752.1,0,6,1,0,0,0
ENSG00000285753.1,0,0,0,0,0,0
ENSG00000285754.1,0,0,0,0,0,0
ENSG00000285755.2,1,0,0,2,1,0
ENSG00000285756.2,849,922.019,1528,266,180.998,221.998
ENSG00000285758.2,0,0,0,0,0,0
ENSG00000285759.1,0,8,0,0,0,0
ENSG00000285760.1,0,0,0,0,0,0
ENSG00000285761.1,0,0,0,2,0,0
ENSG00000285763.1,3,6,4,3,8,4
ENSG00000285764.1,0,0,0,0,0,0
ENSG00000285765.1,0,0,0,0,1.166,0
ENSG00000285766.1,0,0,0,0,0,0
ENSG00000285768.1,0,0,0,0,1,2
ENSG00000285769.4,0,0,0,2,0,0
ENSG00000285770.1,0,0,0,0,0,0
ENSG00000285771.1,0,1,0,0,0,0
ENSG00000285772.1,1.328,0,4.616,7.516,0,6.069
ENSG00000285773.1,0,0,0,0,1,0
ENSG00000285774.5,16,0,0,1,0,0
ENSG00000285775.1,0,0,0,0,1,0
ENSG00000285776.1,0,0,0,0,0,0
ENSG00000285777.1,0,0,0,1,3,4
ENSG00000285778.2,0,1,2,0,2.001,0
ENSG00000285779.1,0,0,0,0,0,0
ENSG00000285780.2,0,0,0,0,0,0
ENSG00000285781.1,0,0,1,0,0,0
ENSG00000285782.2,0,0,0,0,0,0
ENSG00000285783.1,7.2,13.447,0,0,0,0
ENSG00000285784.1,1,2,5,6.66,2.938,1.98
ENSG00000285785.1,0,0,0,0,0,0
ENSG00000285786.1,0,0,0,0,0,0
ENSG00000285788.1,0,0,0,0,0,0
ENSG00000285789.1,0,0,0,0,0,0
ENSG00000285790.1,0,0,0,0,0,0
ENSG00000285791.1,8.533,46.914,3.74,0,1.766,0
ENSG00000285792.1,0,0,0,0,0,0
ENSG00000285793.1,339.174,317.219,288.094,138.04,84.848,141.649
ENSG00000285794.1,0,0,0,0,0,0
ENSG00000285796.1,333.01,155,514.728,89,101,95.012
ENSG00000285797.1,0,0,0,0,0,0
ENSG00000285798.1,0,0,0,0,0,0
ENSG00000285799.2,0,0,0,0,0,0
ENSG00000285800.1,0,0,0,0,0,0
ENSG00000285801.1,0,0,0,0,0,0
ENSG00000285802.1,0,1,0,5,3,2
ENSG00000285803.1,0,0,0,0,0,0
ENSG00000285804.2,0,0,0,0,1,0
ENSG00000285805.1,0,0,1,0,0,0
ENSG00000285806.1,0,0,0,0,0,0
ENSG00000285807.1,0,0,0,0,0,0
ENSG00000285808.1,0,0,0,0,0,0
ENSG00000285809.1,0,0,0,0,0,0
ENSG00000285810.1,1,1,0,0,0,0
ENSG00000285811.1,0,0,0,0,0,0
ENSG00000285812.1,6.006,5,16,5.521,6,2
ENSG00000285813.1,0,0,0,0,0,0
ENSG00000285814.1,0,0,0,0,0,0
ENSG00000285815.1,0,1.315,0,0,0,5.845
ENSG00000285816.1,85.862,27.414,5.896,26.347,118.643,19.098
ENSG00000285817.1,0,0,0,0,0,0
ENSG00000285818.1,0,0,0,4,0,0
ENSG00000285819.1,14.973,7.173,9.387,0,0,7.625
ENSG00000285820.1,77,114,120,126,132,123
ENSG00000285821.1,0,0,0,0,0,0
ENSG00000285822.1,0,0,0,0,0,0
ENSG00000285823.1,0,0,0,0,0,0
ENSG00000285824.1,0,0,0,0,0,0
ENSG00000285825.2,2,3,4,1,4,0
ENSG00000285826.1,0,0,0,0,0,0
ENSG00000285827.1,0,27.287,80.806,87.777,16.714,32.585
ENSG00000285829.1,2,1,0,0,0,0
ENSG00000285830.1,20.066,15.272,45.499,37.93,20.344,14
ENSG00000285831.1,0,0,1.006,0,2,1
ENSG00000285833.1,0,0,0,0,0,0
ENSG00000285834.1,0,0,0,0,0,0
ENSG00000285835.1,0,0,0,0,0,0
ENSG00000285836.1,0,0,2,0,0,0
ENSG00000285837.1,0,0,0,0,0,0
ENSG00000285838.2,0,1,0,0,0,2
ENSG00000285839.1,0,0,19.247,0,0,0
ENSG00000285840.2,0,3.01,2.02,5,0,1
ENSG00000285841.1,0,1,0,0,0,0
ENSG00000285842.1,0,0,0,0,0,1
ENSG00000285843.1,0,0,0,0,0,0
ENSG00000285844.2,0,0,0,0,2,0
ENSG00000285845.1,0,0,0,0,0,0
ENSG00000285846.1,0,0,2.327,1.138,1.55,0
ENSG00000285847.2,30,11,0,8,1,1
ENSG00000285848.1,3,0,5,1,4,3
ENSG00000285849.1,0,0,0,0,0,0
ENSG00000285850.1,0,2,0,0,0,0
ENSG00000285851.1,10.993,22.078,8.97,18.499,11.957,9.773
ENSG00000285852.1,0,0,0,0,0,1
ENSG00000285853.1,4.31,4.05,7.785,3.684,2.969,7.423
ENSG00000285854.1,16.34,12.182,13.168,19.596,13.668,6.54
ENSG00000285855.1,0,0,0,0,0,0
ENSG00000285856.1,13,11,17,5,16,4
ENSG00000285857.1,1,8.998,10.003,1,4,4
ENSG00000285858.1,0,0,0,0,0,0
ENSG00000285859.1,0,0,0,0,0,0
ENSG00000285860.1,0,0,0,0,0,0
ENSG00000285861.1,0,0,0,0,0,0
ENSG00000285862.1,0,0,0,0,0,1
ENSG00000285863.1,0,0,0,0,0,0
ENSG00000285864.1,0,0,0,0,0,0
ENSG00000285865.1,0,0,0,0,0,0
ENSG00000285866.1,0,0,0,0,0,0
ENSG00000285867.1,1,0,1,1,0,0
ENSG00000285868.1,0,0,0,5,5,0
ENSG00000285869.1,0,0,0,0,0,0
ENSG00000285870.1,1,2,1,1,1,4
ENSG00000285871.1,0,0,0,0,0,0
ENSG00000285872.3,3,3,1,4,6,6
ENSG00000285873.1,3,1,4,0,0,0
ENSG00000285876.1,2,0,0,0,0,0
ENSG00000285877.1,12.017,11,5,10.017,36,10
ENSG00000285878.1,0,1,0,0,0,0
ENSG00000285879.1,0,0,0,0,0,0
ENSG00000285880.1,0,0,0,0,0,0
ENSG00000285881.1,0,1,0,1,5,6
ENSG00000285882.1,0,0,0,0,0,0
ENSG00000285883.1,0,0,0,0,0,0
ENSG00000285884.3,5,15,14,3,1,1
ENSG00000285885.1,0,0,0,0,0,0
ENSG00000285886.1,5.949,3.009,13.861,8.087,3,4
ENSG00000285887.1,21.265,15.923,15.922,37.171,21.054,12.102
ENSG00000285888.1,0,0,1,0,0,1
ENSG00000285889.1,0,3,0,7,3,0
ENSG00000285890.1,0,0,0,0,0,0
ENSG00000285891.2,0,0,0,0,0,0
ENSG00000285892.1,2,1,0,0,0,0
ENSG00000285894.2,0,2,0,0,7,5
ENSG00000285895.1,0,0,2,0,0,0
ENSG00000285896.1,0,2,1,0,0,0
ENSG00000285897.1,28.686,22.852,8.658,7.691,39.37,0
ENSG00000285898.1,1,5,1,9,0,5
ENSG00000285899.1,14,23,16,12,21,28
ENSG00000285900.1,0,0,0,0,0,0
ENSG00000285901.2,212.125,93.499,54.402,129.304,70.895,0
ENSG00000285902.1,0,0,1,0,0,0
ENSG00000285904.1,6,1,0,44,29,69.07
ENSG00000285905.1,0,0,0,0,0,0
ENSG00000285906.2,3,1,0,1,1,0
ENSG00000285907.1,56,54.999,65,13,6,11
ENSG00000285908.1,0,0,2,1,1,2
ENSG00000285909.1,1,0,0,5,1,0
ENSG00000285910.1,0,0,0,0,0,0
ENSG00000285911.1,0,0,0,0,0,0
ENSG00000285912.1,0,0,0,0,0,0
ENSG00000285913.1,0,0,0,0,0,0
ENSG00000285914.1,0,0,1,0,0,0
ENSG00000285915.1,0,0,0,0,0,0
ENSG00000285917.1,0,0,0,0,0,0
ENSG00000285918.1,7,0,0,0,0,0
ENSG00000285919.1,5,0,10,2,4,9
ENSG00000285920.2,2.217,5.93,9.162,0,2.33,0
ENSG00000285921.1,0,0,0,3,0,1
ENSG00000285922.1,0,0,0,0,0,0
ENSG00000285923.1,2,3,0,0,0,1
ENSG00000285925.1,0,0,0,0,0,0
ENSG00000285926.1,0,0,0,0,0,0
ENSG00000285927.2,0,0,1,0,0,0
ENSG00000285928.1,0,0,0,0,0,0
ENSG00000285929.1,0,0,0,0,0,0
ENSG00000285930.1,1,0,0,0,0,0
ENSG00000285931.1,0,0,0,0,0,0
ENSG00000285932.1,21.61,3.388,8.579,7.991,0,17.81
ENSG00000285933.1,29.711,23.978,28.78,17.992,12.569,21.995
ENSG00000285934.1,38.543,35.287,43.382,41.179,42.841,19.574
ENSG00000285935.1,0,0,0,0,0,0
ENSG00000285936.1,0,0,0,0,0,0
ENSG00000285937.1,0,0,0,0,0,0
ENSG00000285938.1,4,1,4,1,1,0
ENSG00000285939.2,0,0,0,0,0,0
ENSG00000285940.4,0,0,0,0,0,0
ENSG00000285941.1,0,0,0,0,0,0
ENSG00000285942.1,20.053,0,11.413,15.412,1.798,10.801
ENSG00000285943.1,85.04,192.666,172.031,131.124,200.047,171.521
ENSG00000285944.2,0,0,0,0,0,0
ENSG00000285945.1,0,0,0,0,0,0
ENSG00000285946.2,0,0,0,0,0,0
ENSG00000285947.1,0,0,0,0,0,0
ENSG00000285948.1,0,0,0,0,0,0
ENSG00000285950.1,0,0,0,0,0,0
ENSG00000285952.1,1.446,1.672,6.045,2.403,0,0
ENSG00000285953.2,0,0,0,0,0,0
ENSG00000285954.1,1,0,0,0,0,0
ENSG00000285955.1,3,1,0,5,2,4
ENSG00000285957.1,0,0,0,0,0,0
ENSG00000285958.1,12,9,42,17,14,11
ENSG00000285959.1,0,1.066,0,0,0,0
ENSG00000285960.1,0,0,0,0,0,0
ENSG00000285961.1,0,0,0,0,0,0
ENSG00000285963.1,1,0,0,0,0,0
ENSG00000285964.1,0,0,0,0,0,0
ENSG00000285966.1,0,4,1,13,15,5
ENSG00000285967.1,302.04,202,227.006,66,61,71
ENSG00000285968.1,0,0,0,0,0,0
ENSG00000285969.1,0,0,0,0,0,0
ENSG00000285970.1,0,0,0,0,0,2
ENSG00000285971.1,1,1,0,0,1,0
ENSG00000285972.1,25.268,9.994,21.063,19.618,18.039,13.996
ENSG00000285973.2,1,0,0,0,0,0
ENSG00000285974.1,0,0,10,2.775,3.518,1.152
ENSG00000285975.1,0,0,0,0,0,0
ENSG00000285976.2,1075.347,3895.844,2859.778,2152.55,2697.074,3187.851
ENSG00000285977.1,2,4,0,0,0,0
ENSG00000285978.1,0,0,0,0,0,0
ENSG00000285979.1,0,0,1,0,0,0
ENSG00000285980.2,3,0,0,0,0,0
ENSG00000285981.1,0,0,0,0,0,0
ENSG00000285982.1,0,0,0,0,21.492,0
ENSG00000285984.1,0,0,0,0,0,0
ENSG00000285985.1,0,0,0,0,0,0
ENSG00000285986.1,0,0,0,0,0,0
ENSG00000285987.1,0,0,0,0,0,0
ENSG00000285988.1,0,0,0,0,0,0
ENSG00000285989.1,0,0,0,0,0,0
ENSG00000285990.1,0,0,0,0,0,0
ENSG00000285991.1,1.727,3.607,0,0,0,0
ENSG00000285992.1,0,0,0,0,0,0
ENSG00000285993.1,0,0,0,0,0,0
ENSG00000285994.1,1,0,0,0,1,0
ENSG00000285996.1,3,0,2,0,0,0
ENSG00000285997.1,0,0,0,0,0,0
ENSG00000285998.1,0,0,0,0,0,0
ENSG00000285999.1,13,4,21,20,12,9
ENSG00000286000.1,1,2,1,0,2,1
ENSG00000286001.1,8.309,37.497,10.779,75.309,44.857,104.193
ENSG00000286002.1,0,0,0,0,0,0
ENSG00000286003.1,0,0,0,0,0,0
ENSG00000286004.1,0,0,0,1,0,0
ENSG00000286005.1,0,0,0,0,0,0
ENSG00000286006.2,0,0,0,0,0,0
ENSG00000286007.1,0,0,0,0,0,0
ENSG00000286008.1,0,0,0,0,0,0
ENSG00000286009.2,7,6,0,3,7,3
ENSG00000286010.1,9,7,10.397,14,2,5
ENSG00000286011.2,0,5.45,2,0,0,1
ENSG00000286012.1,0,7,0,1,2,3
ENSG00000286013.1,0,0,1,6,3,6
ENSG00000286015.1,6,15,11,10,5,6
ENSG00000286016.1,0,0,0,0,0,0
ENSG00000286017.1,0,0,0,0,0,0
ENSG00000286018.1,6.001,4,4,2.778,5,1
ENSG00000286019.2,55.669,91.476,86.664,652.96,539.972,553.035
ENSG00000286020.1,0,0,0,0,0,0
ENSG00000286021.3,229.307,269.341,544.888,223.214,196.434,149.043
ENSG00000286022.1,0,0,0,0,0,0
ENSG00000286023.1,0,0,0,0,0,0
ENSG00000286024.3,0,0,0,0,0,0
ENSG00000286025.2,0,0,0,0,0,3
ENSG00000286026.1,0,0,0,0,0,0
ENSG00000286027.1,0,0,0,0,0,0
ENSG00000286028.1,1,0,0,0,0,0
ENSG00000286030.2,0,0,0,0,3,0
ENSG00000286031.1,0,0,0,0,0,0
ENSG00000286032.1,0,2.934,0,2.492,11,1
ENSG00000286033.1,7,23,4,3,3,9
ENSG00000286034.1,1,0,0,0,0,0
ENSG00000286035.1,24,14,24,7,9,9
ENSG00000286036.1,0,1,0,0,0,0
ENSG00000286037.1,0,0,1,1,0,0
ENSG00000286038.2,0,0,0,12.998,0,0
ENSG00000286039.3,7,0,0,0,1,4
ENSG00000286040.1,0,0,0,0,0,0
ENSG00000286041.1,0,0,0,0,0,0
ENSG00000286042.1,4,21,3,64,18,140.001
ENSG00000286043.1,4,10,1,0,0,1
ENSG00000286044.1,40.283,75.925,63.895,37.187,72.614,24.604
ENSG00000286045.1,8.388,15.578,20.503,11.18,11.788,1.004
ENSG00000286046.1,15.997,7.004,17.983,9.857,5.428,10.321
ENSG00000286047.1,0,0,0,0,0,0
ENSG00000286048.1,1,0,2,13,1,3
ENSG00000286049.1,15,14,22,0,0,0
ENSG00000286050.1,0,0,0,0,0,0
ENSG00000286051.1,0,2,0,0,0,0
ENSG00000286052.1,3,0,0,0,0,0
ENSG00000286053.2,105.258,273.935,35.288,41.819,82.387,67.774
ENSG00000286055.1,0,0,0,0,0,0
ENSG00000286056.1,0,0,0,0,2,0
ENSG00000286057.1,2,0,0,2,1,0
ENSG00000286058.1,133.927,79.403,115.486,40.115,89.777,92.255
ENSG00000286059.1,0,1,0,0,0,0
ENSG00000286060.1,6,4,3,2,4,2
ENSG00000286061.1,0,0,0,0,0,0
ENSG00000286062.2,0,0,0,5,0,1
ENSG00000286063.1,3,0,3,0,1,1
ENSG00000286064.1,0,0,2,0,0,0
ENSG00000286066.1,0,0,0,0,0,0
ENSG00000286067.1,6,1.029,13.977,17.3,20,12
ENSG00000286068.1,0,0,0,0,0,0
ENSG00000286069.2,6,2.004,2,2,1,5.001
ENSG00000286070.2,306.003,565.031,231.053,189.447,201.369,102.06
ENSG00000286071.3,0,0,0,0,0,0
ENSG00000286072.1,42.406,62.668,84.993,52.989,48.995,41.698
ENSG00000286073.1,0,0,0,23.015,9,0
ENSG00000286074.1,0,0,0,0,1,0
ENSG00000286075.3,366.266,539,453,349,330,383
ENSG00000286076.2,0,0,0,0,6,4
ENSG00000286077.1,0,0,0,0,0,0
ENSG00000286078.1,0,0,0,0,0,0
ENSG00000286080.2,3,0,1,0,0,1
ENSG00000286081.2,0,2,0,0,0,0
ENSG00000286082.1,0,0,0,0,0,0
ENSG00000286083.1,0,0,0,0,0,0
ENSG00000286084.3,4,14.995,20.115,11,4,4.994
ENSG00000286085.1,0,0,0,0,0,0
ENSG00000286086.1,4,4,4,1,0,0
ENSG00000286087.1,0,0,0,0,0,0
ENSG00000286088.1,0,0,0,0,0,0
ENSG00000286089.1,0,0,0,0,1,0
ENSG00000286090.1,0,0,0,0,0,0
ENSG00000286092.1,0,0,0,0,0,0
ENSG00000286093.1,0,0,1,0,0,0
ENSG00000286095.3,2,5,0,2,3,2
ENSG00000286096.1,0,0,0,0,0,0
ENSG00000286097.1,0,0,0,0,0,0
ENSG00000286098.1,0,0,75.557,28.078,15.945,0
ENSG00000286099.1,14.004,6.728,10,29,2,16.059
ENSG00000286100.1,3,2,5,2,1,1
ENSG00000286101.1,0,0,1,0,0,0
ENSG00000286102.1,0,0,0,0,0,0
ENSG00000286103.1,0,0,0,1,2,0
ENSG00000286104.1,31.653,15.335,39.877,41.074,43.867,57.342
ENSG00000286105.2,0,0,10.442,2.852,3,0
ENSG00000286106.3,17.675,32.653,0,5.984,153.212,229.619
ENSG00000286107.1,2,1,4,3,0,5
ENSG00000286108.1,0,0,0,0,0,0
ENSG00000286109.1,0,2,0,0,1,0
ENSG00000286110.1,0,0,0,0,0,0
ENSG00000286111.1,0,0,0,0,0,0
ENSG00000286112.1,91.815,83.727,114.028,80.714,49.268,44.578
ENSG00000286113.2,9,3,12,10,2,1
ENSG00000286114.1,0,0,0,0,0,0
ENSG00000286115.1,1,0,0,0,0,0
ENSG00000286116.1,5,1,0,0,0,3
ENSG00000286117.2,0,0,0,0,0,0
ENSG00000286118.1,14.349,15.994,23.795,6.063,8,9
ENSG00000286119.1,0,0,0,0,0,0
ENSG00000286120.1,0,0,0,0,1,2
ENSG00000286121.1,0,1,0,0,0,0
ENSG00000286122.1,30.218,41.954,63.307,64.757,61.654,29.973
ENSG00000286123.1,1.998,1.005,7,2,3,0
ENSG00000286124.1,0,0,2,0,0,0
ENSG00000286125.3,521.016,519.003,213.009,35.021,48.999,76
ENSG00000286126.1,0,0,0,0,0,0
ENSG00000286127.1,0,0,0,0,1,0
ENSG00000286128.1,0,1,0,0,0,0
ENSG00000286129.1,104.562,211.089,217.832,111.396,159.302,106.814
ENSG00000286130.1,28.864,36.008,33.186,30.853,36.832,20.354
ENSG00000286131.1,0,0,0,0,0,0
ENSG00000286132.1,434.338,451.675,342.085,122.809,107.101,111.11
ENSG00000286133.2,2,11,7,0,0,3
ENSG00000286134.2,0,0,0,45,7,11
ENSG00000286135.1,0,0,0,0,0,0
ENSG00000286136.2,2,5,12,17,7,7
ENSG00000286137.3,0,0,0,110.391,0,0
ENSG00000286138.3,23,19,71,2,5,11
ENSG00000286140.2,1039.065,1194.251,1291.18,745.907,873.86,908.36
ENSG00000286141.1,4,0,12.008,16,2,2
ENSG00000286142.2,2,2,0,0,0,0
ENSG00000286143.1,0,0,0,0,0,0
ENSG00000286144.1,0,0,0,0,0,0
ENSG00000286145.2,0,6,12,12,10,0
ENSG00000286146.1,1,0,0,0,0,0
ENSG00000286147.1,1081.719,1775.872,1802.231,1121.3,1056.831,864.98
ENSG00000286150.1,0,0,0,0,0,0
ENSG00000286151.1,0,0,0,0,0,0
ENSG00000286152.1,0,0,0,0,0,0
ENSG00000286153.2,1,5,4,1,0,2
ENSG00000286154.1,0,0,0,0,0,0
ENSG00000286155.1,3,36,23,8,28,7
ENSG00000286156.4,0,1.158,2.42,0,0,2.528
ENSG00000286157.1,0,0,2,0,0,0
ENSG00000286158.1,0,0,0,0,0,0
ENSG00000286159.1,0,2,0,0,0,0
ENSG00000286160.2,0,0,0,0,0,0
ENSG00000286161.1,3,0,1,3,0,3
ENSG00000286162.4,24,14,13,7,5,3
ENSG00000286163.1,19,17,13,0,1,2
ENSG00000286164.1,0,0,0,0,0,0
ENSG00000286165.1,0,0,0,0,0,0
ENSG00000286167.1,0,0,0,0,0,0
ENSG00000286168.2,0,0,0,1,0,0
ENSG00000286170.1,0,0,0,0,0,0
ENSG00000286171.1,0,0,1,0,0,0
ENSG00000286172.1,5,0,3,0,6,2
ENSG00000286173.1,0,0,0,1,1,0
ENSG00000286174.1,0,0,0,0,0,0
ENSG00000286175.1,0,0,0,0,0,0
ENSG00000286176.2,0,0,10,1,9,2
ENSG00000286177.1,14,19,15,86.036,37.01,113
ENSG00000286179.1,0,0,0,0,0,0
ENSG00000286180.1,4,10,8,0,0,0
ENSG00000286181.1,5,7,8,2,0,1
ENSG00000286182.1,4.001,3.006,12.006,6.382,10.045,2.72
ENSG00000286183.1,0,0,0,0,0,0
ENSG00000286185.1,0,24.724,9.362,36.684,41.987,21.323
ENSG00000286186.1,0,11,3,27,26,22
ENSG00000286187.1,3,1,0,2,0,0
ENSG00000286188.1,0,0,0,0,0,0
ENSG00000286189.1,1,1,0,0,0,0
ENSG00000286190.2,13.517,10.016,4.619,3.074,27.645,15.864
ENSG00000286191.1,0,0,0,0,0,0
ENSG00000286192.1,22.065,39.45,36.778,16.029,15.682,0
ENSG00000286193.3,20,16,29,48.005,34.996,17.016
ENSG00000286194.1,4,2,3,9,7,3
ENSG00000286195.1,23.013,24.746,42.127,36.026,25.795,12.484
ENSG00000286196.1,2,2.001,4,3,1.847,0
ENSG00000286197.1,0,0,0,0,0,0
ENSG00000286198.3,0,0,0,0,2,0
ENSG00000286199.1,0,0,0,0,0,0
ENSG00000286201.1,2,2,4,9.019,3.129,2
ENSG00000286202.1,0,0,0,0,0,0
ENSG00000286203.1,0,0,0,0,0,0
ENSG00000286204.1,2,0,2.987,7.058,1,1.008
ENSG00000286205.1,0,7.832,12.977,14.001,10.752,9.998
ENSG00000286206.1,2,2,0,0,0,0
ENSG00000286207.1,21,8,41,7.014,5,7
ENSG00000286208.1,34,287,30,9,6,57
ENSG00000286209.1,17.056,8.726,10.962,13.454,15.258,6.003
ENSG00000286210.1,2,3,4,0,1,0
ENSG00000286211.1,0,0,0,0,0,0
ENSG00000286212.2,0,0,0,0,0,0
ENSG00000286213.1,0,0,0,0,0,0
ENSG00000286214.1,13,25,60,6,5,1
ENSG00000286215.1,20.297,23.869,36.56,36.131,58.731,58.339
ENSG00000286216.1,0,1,0,2,0,2
ENSG00000286217.2,0,0,0,0,0,0
ENSG00000286218.2,0,5,2,0,0,0
ENSG00000286219.2,110.555,184.408,144.995,852.621,745.506,812.989
ENSG00000286220.2,0,0,0,0,0,0
ENSG00000286221.1,0,3.103,0,1.086,0,6.84
ENSG00000286222.1,0,0,0,0,0,0
ENSG00000286223.1,0,0,1,0,0,0
ENSG00000286224.1,0,0,0,0,0,0
ENSG00000286225.1,0,0,0,0,0,0
ENSG00000286226.1,0,0,0,0,0,0
ENSG00000286227.1,0,0,0,0,0,0
ENSG00000286229.1,0,0,2,1,0,0
ENSG00000286230.1,2,0,5,3,3,0
ENSG00000286231.1,97.675,64.08,126.432,6.516,60.232,83.768
ENSG00000286232.1,0,0,0,0,0,1
ENSG00000286233.1,0,0,0,0,0,0
ENSG00000286234.1,14,6,11,12,8,21
ENSG00000286235.1,112.339,0,114.574,53.815,0,28.076
ENSG00000286236.1,2,2,0,2,5,8
ENSG00000286237.1,37.677,55.589,42.994,11.992,6.198,10.804
ENSG00000286238.1,0,0,0,0,0,0
ENSG00000286239.1,77.819,11.617,37.477,0,7.486,2.849
ENSG00000286240.1,0,3,0,0,2,1
ENSG00000286241.1,6.003,5.004,13.783,3,16.964,10.998
ENSG00000286242.1,0,0,0,0,0,0
ENSG00000286243.1,0,0,0,0,0,0
ENSG00000286244.1,0,0,0,0,0,0
ENSG00000286245.1,0,2,0,0,1,0
ENSG00000286246.1,0,0,0,0,0,0
ENSG00000286247.1,0,0,0,0,0,0
ENSG00000286248.1,7,5,5.002,14,18.534,17.816
ENSG00000286249.1,0,2,1,0,0,0
ENSG00000286250.1,0,0,0,0,0,0
ENSG00000286251.2,0,0,0,0,0,0
ENSG00000286252.1,0,3.066,3,2.508,0,0
ENSG00000286253.1,0,0,0,0,0,0
ENSG00000286254.1,0,0,0,0,0,0
ENSG00000286255.1,0,0,0,0,0,0
