Geneid,CTB_1st_717,CTB_1st_722,CTB_1st_732,CTB_1st_734,CTB_1st_738,CTB_1st_750,EVT_1st_1026,EVT_1st_1087,EVT_1st_1089,EVT_1st_1094,EVT_1st_1096,EVT_1st_1097
ENSG00000250458.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250461.1,2.936,3.138,0,2.16,0,3.428,1.05,0,1.94,0,1.114,0
ENSG00000250462.9,1,0,0,0,1.355,0,0,0,0,0,0,0
ENSG00000250464.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250467.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250470.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250471.2,1.775,2.916,2.29,4.01,0,0,1.026,2.62,0,4.896,1.168,0
ENSG00000250472.1,0,0,0,3,0,0,0,0,0,0,0,2
ENSG00000250473.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250474.2,12.72,4.792,12.067,6.72,17,5.623,35,22.154,10.341,8.43,20.699,33.151
ENSG00000250475.1,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000250476.1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000250479.9,142,279.999,180,252,244,114,194,163,160.999,138,382,278.852
ENSG00000250480.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250481.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250482.3,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000250483.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250484.2,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000250485.1,0,1,2,0,0,0,0,0,0,0,0,0
ENSG00000250486.5,13,30,19,12,10,24,5,4,14,6,11,13
ENSG00000250488.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250490.1,0,1.05,2,2,0,0,1,1,0,0,0,1
ENSG00000250492.1,0,0,1.001,0,0,0,1.005,0,1.001,1.001,0,0
ENSG00000250493.2,1,0,6.109,6,5,7.973,4,0,0,0,4.009,0
ENSG00000250494.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250496.2,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000250497.1,37.695,49.261,65.066,79.488,61.147,79.267,56.054,42.057,25.697,33.755,59.071,54.439
ENSG00000250500.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250501.3,5,0,5,1,1,1,1,3.81,0,3.999,5.171,1
ENSG00000250503.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250504.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250505.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250506.9,103.569,162.533,201.322,138.151,205.326,177.908,182.737,151.788,212.745,103.556,181.833,234.026
ENSG00000250507.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250508.1,16,45,15,18,10,12,44,24,81,124,110,62
ENSG00000250509.2,1,0,0,0,0,1,1,0,2,2,3,4
ENSG00000250510.8,16,0,1,0,0,0,8,5,0,2,6,4
ENSG00000250511.1,0,0,0,0,0,0,0,4,0,0,0,0
ENSG00000250514.1,8,15,1,4,2,1,1,3,1,0,9,6
ENSG00000250515.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250516.1,0,1,0,0,1,0,0,0,0,0,0,0
ENSG00000250517.2,1.085,1,2,4,3,2.122,7,2.033,0,4,1,0
ENSG00000250519.7,23,16,7,39,13,11,35,39,53,30,31,41
ENSG00000250522.1,0,0,0,0,0,1,0,0,0,0,1,0
ENSG00000250523.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250524.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250526.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250529.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250532.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250535.1,1,0,0,0,1,0,0,7,4,2,0,0
ENSG00000250536.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250538.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250539.1,28.32,24.662,35.002,35.657,27.236,54.689,29.794,46.431,26.476,24.423,34.526,38.812
ENSG00000250540.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250541.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250543.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250544.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250546.6,13.001,0,1,8,1,2,1,1,0,1,0,0
ENSG00000250547.1,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000250548.7,11,5,7,15,11,11,60,69,77,40.999,53,61
ENSG00000250550.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250551.1,1,0,0,0,0,0,0,0,0,0,0,1
ENSG00000250555.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250556.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250560.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250561.2,0,1,0,0,0,0,0,2,0,1,0,0
ENSG00000250562.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250563.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250564.2,4,4,16,16,6,17,5,10,7,4,3,6
ENSG00000250565.7,82.001,60,64.999,42,64,38,77,95.001,83,78,115,69
ENSG00000250566.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250567.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250568.1,3,1.001,23.022,10,18,26,18,15,10,4,14,14
ENSG00000250569.1,8,13,7,6,4,1,0,1,0,1,3,2
ENSG00000250571.7,54,58.001,93.822,61.001,44.745,44.001,44.848,40.376,52,38.999,76.999,57
ENSG00000250572.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250573.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250574.1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000250575.1,44.041,92.716,72.98,77.99,58.446,117.978,28.275,58.046,12.689,23.477,30.019,22.006
ENSG00000250576.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250577.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250579.3,20.775,20.893,40.281,40.009,55.049,55.001,50.69,29.981,21.004,18.061,36.002,37
ENSG00000250580.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250582.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250583.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250584.4,0,0,2,0,0,0,0,0,0,0,1,4
ENSG00000250585.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250587.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250590.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250591.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250592.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250594.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250596.2,1,0,4,2,0,5,6,14,17,17,8,22
ENSG00000250597.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250600.2,2,3,1,0,2,0,0,0,0,0,0,0
ENSG00000250602.6,2.888,2,1,2,3.049,3,4,0,0,1.072,2.998,8
ENSG00000250603.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250604.2,10,7,14,20,20,14,5.992,8,0,1,2,2
ENSG00000250608.2,6,4,0,5,5,7,4,7,4,2,2,0
ENSG00000250609.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250611.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250612.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250613.1,1,0,0,0,5,6,0,0,0,0,0,0
ENSG00000250614.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250615.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250616.4,17,34,27,21,24,15,13,24,33,24,29,32
ENSG00000250618.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250619.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250620.2,0,0,10.06,7,1,1.003,2,1,3,0,2,0
ENSG00000250622.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250623.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250624.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250625.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250626.3,0,1,0,1,0,0,0,0,0,0,0,0
ENSG00000250627.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250629.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250630.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250632.1,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000250634.6,0,1,7,6,5.015,2,0,0,3,0,0,1
ENSG00000250635.1,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000250636.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250637.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250640.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250641.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250642.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250643.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250644.3,18.534,24.174,37.756,24.268,26.215,42.288,58.04,40.013,47.468,57.762,74.608,111.22
ENSG00000250645.1,0,0,0,0,0,0,0,3,8,0,5,6
ENSG00000250646.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250650.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250651.1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000250654.8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250655.1,1,1,1,3,1,4,0,1,0,1,0,0
ENSG00000250656.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250657.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250658.1,7,5,1,15,5,2,21,7,14,5,14,5
ENSG00000250659.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250662.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250665.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250666.1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000250667.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250668.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250669.1,1,5,0,0,2,0,0,0,1,0,1,0
ENSG00000250670.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250672.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250673.3,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000250674.1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000250677.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250678.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250681.1,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000250682.6,69.062,105.818,64.956,86.527,96.445,66.591,7.157,27.449,41.36,13.103,52.914,19.339
ENSG00000250684.4,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250685.7,4,21,15,7,11,27,0,0,2,0,1,3
ENSG00000250686.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250688.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250692.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250693.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250694.1,0,1,0,0,0,0,3,3,1,0,5,5
ENSG00000250696.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250697.2,6,12.999,6,5,3,11,0,0,0,2,0,1
ENSG00000250698.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250699.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250703.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250704.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250705.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250706.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250708.3,0,1,0,1,0,2,0,0,2,0,0,2
ENSG00000250709.1,3.244,18.363,0,0,11.46,37.68,2.745,0,2.243,8.077,19.462,9.36
ENSG00000250710.3,71.869,36.999,52.999,73.932,87.015,44.146,5,3,3,9.001,7,12.014
ENSG00000250711.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250712.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250714.3,4,3,7.287,4,2,5,2,0,1,2,7,0
ENSG00000250715.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250716.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250719.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250721.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250722.6,3563.829,2975.113,3237.001,2166.999,3289.778,2449.014,327.001,911.713,211.205,763.998,805,859
ENSG00000250723.7,2,1.964,8,2,8.146,4,6,2.183,1,4,4.872,3
ENSG00000250725.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250726.1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000250727.1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000250728.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250730.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250731.1,16.039,17.011,18.871,22.789,17.76,22.154,5.484,31.385,4.602,17.716,8.354,9.386
ENSG00000250732.1,0,0,8,8,7,5,0,0,2,0,0,0
ENSG00000250733.6,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000250734.2,0,0,0,2,0,0,0,1,0,0,0,1
ENSG00000250735.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250739.1,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000250740.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250741.6,0,0,0,0,0,0,0,0,0,0.615,0,0
ENSG00000250742.6,9,0,5,4,3,6,0,1,0,1,5,4
ENSG00000250745.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250746.1,0,0,0,1.075,0,0,1.902,5.695,2.209,0,6.272,0
ENSG00000250747.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250748.6,2,0,1,0,2,2.004,0,0,0,0,0,0
ENSG00000250749.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250750.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250751.1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000250752.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250753.2,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000250754.6,0.938,3,2.979,0,2.449,4.009,1.924,0,4.09,2.167,4,5.634
ENSG00000250756.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250761.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250762.1,1,0,2.976,1,0,0,0,0,0,0,0,0
ENSG00000250764.1,6,0,11,10,6,6,2,7,10,4,9,2
ENSG00000250765.1,0,0,0,0,0,0,0,0,0,3.123,0,0
ENSG00000250767.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250768.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250769.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250770.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250771.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250772.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250775.2,1,0,0,0,0,0,0,1,0,0,0,0
ENSG00000250777.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250778.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250781.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250782.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250786.4,79,8,2,1,4,1,19,10.999,38,29.001,35,23.001
ENSG00000250787.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250788.1,0,0,0,0,3,0,0,0,0,0,0,0
ENSG00000250790.4,24.713,21.019,17.699,15,24.67,13.998,13.149,8.458,11.536,4.858,13,13.456
ENSG00000250791.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250794.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250796.1,1,0,0,0,0,0,0,0,1,0,0,0
ENSG00000250799.11,0,0,0,0,0,0,4,9.001,0,0,6,0
ENSG00000250801.2,0,1,0,1,0,0,0,0,0,0,0,0
ENSG00000250802.7,239.264,313.109,445.878,408.101,510.153,485.831,384.898,281.412,175.133,243.49,274.172,311.551
ENSG00000250803.7,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000250804.1,0,5,0,0,0,0,0,0,0,0,0,0
ENSG00000250806.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250808.1,1,0,1,2,0,0,0,0,0,0,0,0
ENSG00000250812.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250813.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250814.3,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000250815.1,0,0,4,0,0,0,0,0,0,2,0,0
ENSG00000250816.1,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000250819.2,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000250820.1,0,0,0,0,0,0,2,0,0,0,0,2
ENSG00000250821.3,1,0,2,2,2,0,0,0,0,0,0,0
ENSG00000250822.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250825.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250826.2,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000250827.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250828.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250829.2,0,0,0,0,0,2,1,0,0,0,0,0
ENSG00000250830.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250831.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250833.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250834.1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000250835.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250838.1,0,0,0,2,0,0,0,0,0,0,4,0
ENSG00000250839.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250842.1,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000250844.3,0,0,0,1,0,0,0,0,2,0,0,0
ENSG00000250846.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250847.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250848.1,0,5.843,0,0,0,0,0,0,0,0,0,1
ENSG00000250850.3,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000250853.1,1,0,3,0,0,0,2,0,0,5.001,0,2
ENSG00000250855.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250857.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250858.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250859.1,0,0,6,6,7,0,0,0,0,0,0,0
ENSG00000250860.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250862.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250863.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250865.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250866.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250868.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250869.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250874.1,1.001,12.977,16.984,12.026,15.059,35.114,13.985,1,6.525,12.604,14.001,5
ENSG00000250877.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250878.6,0,0,0,9,2,0,0,0,0,0,0,0
ENSG00000250882.1,0,0,0,1,1,0,0,1,0,0,0,0
ENSG00000250884.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250885.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250886.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250887.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250888.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250890.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250891.3,0,0,0,0,0,1,0,0,0,0,1,1
ENSG00000250892.1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000250893.1,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000250894.1,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000250895.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250896.1,0,0,0,1.033,0,0,0,1.022,0,0,0,0
ENSG00000250897.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250899.3,678.273,548.919,763.85,723.302,818,676.006,35.997,23,33.002,22,40,58
ENSG00000250900.6,4.212,2.958,5,7.982,7,8,7.418,4,3.394,2.867,7,5
ENSG00000250902.1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000250903.11,168.53,218.641,236.094,165.922,193.576,249.319,109.017,140,122.986,121.006,157.004,97.995
ENSG00000250905.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250906.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250908.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250909.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250910.8,0,0,2,1,1.998,1,1,0,1,0.762,0,0
ENSG00000250913.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250914.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250915.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250917.1,1,0,4,1,1.008,4.976,0,0,0,0,0,0
ENSG00000250919.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250920.3,0,1.001,2,0,3,0,2,4,0,0,9.904,0
ENSG00000250921.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250922.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250923.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250927.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250928.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250929.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250930.5,0,0,0,1,1,0,0,0,0,0,0,0
ENSG00000250933.1,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000250934.3,6.949,9.998,23.99,13.006,12.596,8.001,3.01,4.95,4,4,6,10
ENSG00000250938.8,5,7,1,5,5,4,2,13,3,7,8,3
ENSG00000250939.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250940.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250942.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250945.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250946.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250947.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250948.1,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000250949.1,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000250950.1,27.005,46.132,42.173,37.872,25.591,39.53,24.295,26.525,14.161,7.681,9.952,22.293
ENSG00000250951.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250954.6,0,8,6,6,1,0,0,0,5,0,9,0
ENSG00000250955.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250956.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250957.1,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250958.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250959.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250961.2,1,0,0,1,0,0,0,0,0,0,0,0
ENSG00000250962.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250966.2,0,0,0,0,0,0,0,0,0,0,0,2.021
ENSG00000250968.1,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000250969.1,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000250971.3,0,0,0,0,0,0,0,5,0,0,0,0
ENSG00000250972.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250973.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250974.4,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250976.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250977.1,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000250978.5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250979.1,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000250980.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250981.3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250982.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250983.1,0,0,0,0.942,0,0,0,1,0,0,0,0
ENSG00000250984.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250986.1,65.002,15,9,3,16,14,7,0,1,5,6,2
ENSG00000250988.7,72.426,60.794,59.662,32.091,58.211,46.146,23.085,23.586,20.281,25.973,21.139,35.528
ENSG00000250990.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250992.4,0,0,2,0,2,1,0,0,1,0,0,0
ENSG00000250993.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250994.3,0,0,1,0,1,1,0,0,8,0,0,5
ENSG00000250995.1,2,2,6,1,2,4,10.137,15,14.009,7,14,19
ENSG00000250997.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250999.2,6.365,11.921,3.797,6.947,2,6.54,4.628,0,3.987,3,3.718,0
ENSG00000251000.1,0,1,0,0,1,0,1,0,1,1,2,2
ENSG00000251001.1,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000251002.10,39.002,47.064,84.696,63.651,76.709,36.911,64.635,47.336,32.683,44,39.001,31
ENSG00000251003.9,3,1,0,1,0,0,4,1,0,0,3,0
ENSG00000251005.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251008.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251009.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251010.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251011.6,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251012.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251013.1,10.53,5.31,2.319,4.495,13.511,3.352,4,0,12,0,0,9.51
ENSG00000251014.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251015.1,0,0,0,0,0,0,1,0,2,0,0,0
ENSG00000251017.1,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000251018.2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251019.1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251022.6,1252.827,1246.306,1409.47,1119.451,1491.555,1456.602,1364.743,1361.341,1513.141,964.78,1972.208,1677.755
ENSG00000251023.1,10,9,16,21,15,24,15,17,10,14,10,9
ENSG00000251025.1,0,0,0,0,0,0,0,0,0,0,0,0
